run,size,ratio,sampling_time_s,total_time_s
1,500,8.597978126106078,0.2988443999993251,0.7822116999996069
2,500,4.551767719158297,0.2944940999996106,0.6968644999997196
3,500,4.088695502980475,0.29756970000016736,0.70158900000024
4,500,5.019009840557291,0.2990466999999626,0.7028386000001774
5,500,4.5530574869861296,0.3075843000005989,0.4067536000002292
6,500,4.967330997244366,0.31539619999966817,0.5145253000000594
7,500,4.910221151028207,0.31897099999969214,0.43933389999983774
8,500,5.454778363308499,0.31280190000052244,0.47994520000065677
9,500,2.9476535790511513,0.31273869999949966,0.6553254000000379
10,500,5.745664491516396,0.3471545000002152,0.7775334000007206
11,500,5.8026802954539605,0.31516889999966224,0.783118999999715
12,500,5.444517601216681,0.3122237000006862,0.7270078000001376
13,500,3.0503097443060208,0.23126779999984137,0.33970030000000406
14,500,4.28832400308584,0.3023483999995733,0.46775009999964823
15,500,4.201807221948871,0.2922573999994711,0.5639359999995577
16,500,3.8536574963941086,0.2997722000000067,0.45921610000004875
17,500,13.49056854825657,0.20690300000023853,0.45116589999997814
18,500,3.0863797255626237,0.3192581000002974,0.5181255000006786
19,500,3.2822318962792485,0.33390330000020185,0.49553049999940413
20,500,4.832653023711889,0.2868564999998853,0.49662549999993644
21,500,3.5788946300614057,0.27009819999966567,0.3318561999994927
1,1000,4.996112020340741,0.2887930000006236,0.7133284000001368
2,1000,9.445398512110563,0.2904975999999806,0.7529488999998648
3,1000,10.174477622042561,0.2953194000001531,0.8117409999995289
4,1000,3.5255523812599106,0.19417890000022453,0.4916982000004282
5,1000,7.606132262907137,0.30009749999953783,1.3675022999996145
6,1000,3.80176425592948,0.2800010000000839,0.9036277000004702
7,1000,3.63225608276723,0.26662020000003395,0.8385803999999553
8,1000,7.037096317224881,0.19790089999969496,0.864861999999448
9,1000,3.8812685461455025,0.2504509999998845,0.5566227999997864
10,1000,4.203782538673474,0.26683849999972153,0.7010192999996434
11,1000,3.245316595211699,0.16719819999980245,0.5905609000001277
12,1000,5.568629896219333,0.26104209999994055,0.7761995000000752
13,1000,3.1416009195684715,0.2873868000006041,0.682360200000403
14,1000,14.288735219635159,0.3065794000003734,0.7466911000001346
15,1000,8.695942943626786,0.2862995999994382,0.6997528000001694
16,1000,3.6636207544013963,0.2417924999999741,0.5059893000006923
17,1000,7.660234160556376,0.23019320000003063,0.481004700000085
18,1000,3.7936639864622985,0.25099109999973734,0.7181716999994023
19,1000,4.808305588412797,0.24627609999970446,0.8021685000003345
20,1000,3.717905374116113,0.2199162000006254,0.7975552000007156
21,1000,6.69825231969177,0.30715650000001915,0.7396681000000171
1,1500,4.608717546159724,0.23964509999950678,1.1043718999999328
2,1500,5.857717187136974,0.27923850000024686,1.602703399999882
3,1500,6.552741560907749,0.2582324000004519,0.8328271000000314
4,1500,4.615170279095808,0.3085161999997581,1.005718600000364
5,1500,4.665781565710561,0.31888189999972383,0.9876343000005363
6,1500,12.009430098363291,0.304801100000077,1.0122119999996357
7,1500,6.049847465265577,0.3401434999996127,0.9002324999992197
8,1500,4.61274612131372,0.33624280000003637,0.9127097000000504
9,1500,2.561368837001732,0.28093449999960285,0.892780700000003
10,1500,190.42363739393681,0.30142390000037267,2.3274225000004662
11,1500,21.64895947299925,0.24304339999980584,0.9620047999997041
12,1500,3.491121004435079,0.24913850000029925,0.925091600000087
13,1500,15.5279287483372,0.2967926000001171,0.9754616999998689
14,1500,3.5813750674588243,0.3203198999999586,0.858527000000322
15,1500,4.1496247714039205,0.30533790000026784,0.8636223000003156
16,1500,4.1857701348797685,0.32908409999981814,0.8065421999999671
17,1500,6.2018422261986474,0.32612739999967744,0.99226439999984
18,1500,4.274803441862285,0.3605489999999918,1.5715085000001636
19,1500,3.9724320761325496,0.3047186999992846,0.6956842999998116
20,1500,7.034133076908664,0.3069655999997849,0.9076936000001297
21,1500,3.4335399298136484,0.24634270000024117,0.987105100000008
1,2000,1.6134895034605998,0.31060359999992215,0.6867936999997255
2,2000,1.6052897356158673,0.2915415999996185,0.6240830999995524
3,2000,4.113368368127661,0.28192159999980504,1.0701333000006343
4,2000,2.7422459185290227,0.24423039999965113,1.0147032999993826
