run,size,ratio,sampling_time_s,total_time_s
1,1000,103.03779276804391,0.14493919999949867,0.43104529999982333
2,1000,186790.08384673033,0.14998170000035316,2.9589622000003146
3,1000,113.68703161135574,0.14904290000049514,0.3768165000001318
4,1000,43.50917397783969,0.14475110000057612,0.4482422000000952
5,1000,308.5990593122603,0.17487209999853803,0.195900899998378
6,1000,2575105.781691313,0.14673140000013518,0.8962946999999986
7,1000,121.39045239573193,0.15234090000012657,0.1731701000007888
8,1000,37.38144209659501,0.13731399999960558,0.15888509999967937
9,1000,1218.9451410468348,0.13640719999966677,0.18341479999980947
10,1000,325.05726423760166,0.14456479999898875,0.1636797999999544
11,1000,1153.7006473031404,0.1429346999993868,0.2046135000000504
12,1000,33.089597200953506,0.15962690000014845,0.17806709999968007
13,1000,4629.615830675532,0.1316808999999921,0.16049759999987145
14,1000,4111.452073882078,0.13083539999934146,0.18086459999904037
15,1000,151225.32307757094,0.1670853999985411,0.33436689999871305
16,1000,81.09989962016547,0.17157659999975294,0.19293540000035136
17,1000,753.1500243433168,0.15071440000065195,0.20067510000080802
18,1000,72.05811373745749,0.16371020000042336,0.1772374000011041
19,1000,33.86916534998428,0.16666059999988647,0.1880020999997214
20,1000,48.22045886337035,0.12804089999917778,0.1478064999992057
21,1000,63.551492602938325,0.1795043000001897,0.19927289999941422
1,2000,227.22897016066852,0.17660979999891424,0.22799279999890132
2,2000,116.87887613992088,0.1750740000006772,0.232599000000846
3,2000,1600.0208974339694,0.16273239999827638,14.793710199999623
4,2000,104.55466207227147,0.16346840000005614,0.1932276000006823
5,2000,3601109.258422696,0.14333350000015344,0.8163039999999455
6,2000,15.389198842769481,0.13926630000059959,2.370337299998937
7,2000,759.6552670649236,0.13591180000003078,0.37492399999973713
8,2000,148.2758455397431,0.18176240000138932,0.223443099999713
9,2000,11.78444539347854,0.17983780000031402,1.2639715999994223
10,2000,54.60655383717759,0.15247310000086145,3.925042400000166
11,2000,601.7692383727348,0.15495319999899948,0.5022167999995872
12,2000,3843.1785691637538,0.14652050000040617,7.70719680000002
13,2000,328.9876036001358,0.10764839999865217,0.20066819999919971
14,2000,832.0386610133816,0.12221730000055686,0.3140404000005219
15,2000,102.32693748235037,0.11295350000000326,6.037943299999824
16,2000,90.02687646828537,0.10844729999917035,6.445426299998871
17,2000,32540.218139541284,0.1099088999999367,0.3335783000002266
18,2000,39.826150456610485,0.07535300000017742,2.4752704999991693
19,2000,3431166.173163052,0.10778030000074068,0.7918852000002516
20,2000,472.24599271047725,0.11514510000051814,0.1623792999998841
21,2000,3216.262689610199,0.11626629999955185,0.23800870000013674
